order_id,product_id,quantity,unit_price,discount_percent
2746,164,1,639.61,0
2746,9,3,380.73,0
2746,127,1,776.59,10
2746,102,3,530.96,15
2747,19,1,613.9,5
2747,54,2,13.34,15
2747,125,1,390.34,0
2747,111,2,179.65,5
2747,63,1,554.83,5
2748,126,1,971.79,0
2748,129,2,864.18,0
2748,113,2,721.92,15
2748,23,2,479.5,15
2748,93,2,839.49,0
2749,37,2,743.0,5
2749,142,2,881.76,10
2749,87,3,252.85,0
2749,110,3,20.16,10
2749,146,1,667.86,5
2750,185,3,514.35,20
2750,166,3,827.4,5
2750,153,3,272.29,0
2750,196,1,311.35,5
2751,31,3,996.15,5
2751,177,3,927.86,0
2752,48,3,954.2,20
2753,84,3,507.94,15
2753,96,2,664.87,20
2754,150,3,906.24,5
2755,183,3,126.15,0
2755,169,1,660.88,5
2755,159,1,508.89,0
2755,40,3,327.88,0
2755,180,1,482.25,10
2756,176,3,743.81,15
2757,103,2,94.97,5
2757,14,3,183.79,0
2758,151,1,722.78,0
2758,149,2,462.15,0
2758,150,2,906.24,10
2758,66,3,749.92,20
2759,90,1,331.05,15
2759,8,3,266.37,10
2759,87,1,252.85,0
2759,180,1,482.25,15
2760,21,3,890.92,20
2761,144,3,942.97,0
2761,136,2,155.34,0
2762,139,1,948.03,0
2762,147,3,776.85,0
2763,136,2,155.34,5
2764,135,1,534.57,5
2764,171,2,557.48,0
2764,10,2,501.76,15
2764,60,1,733.02,20
2764,152,2,926.41,0
2765,58,2,568.93,0
2765,23,3,479.5,0
2765,190,2,517.4,20
2765,70,3,221.82,15
2766,147,2,776.85,15
2766,134,1,681.75,0
2766,109,3,800.61,0
2766,162,3,274.3,5
2767,66,3,749.92,0
2767,46,2,64.75,15
2767,191,1,694.01,5
2767,42,3,168.48,0
2767,65,2,644.46,10
2768,156,3,561.44,0
2768,103,3,94.97,5
2768,137,1,484.86,15
2769,165,2,163.15,5
2769,153,1,272.29,0
2769,196,1,311.35,0
2769,127,1,776.59,0
2770,193,2,592.07,0
2770,121,3,78.36,0
2770,179,2,596.23,20
2771,82,1,283.16,0
2771,23,1,479.5,0
2771,111,2,179.65,15
2771,164,2,639.61,15
2771,181,1,914.9,15
2772,29,3,945.7,15
2772,187,3,845.14,10
2772,46,3,64.75,0
2772,8,1,266.37,5
2773,142,1,881.76,15
2773,55,3,878.77,15
2773,103,2,94.97,0
2773,163,1,355.36,10
2773,107,2,412.78,0
2774,162,2,274.3,0
2774,18,3,159.46,15
2774,152,3,926.41,5
2774,140,2,354.61,10
2774,122,1,675.73,5
2775,18,1,159.46,0
2776,42,1,168.48,10
2776,62,3,540.99,15
2776,136,3,155.34,0
2776,198,1,231.52,0
2777,162,2,274.3,0
2777,122,3,675.73,10
2777,81,2,347.87,5
2777,136,2,155.34,20
2778,20,1,152.83,0
2778,101,3,39.07,0
2778,115,3,345.44,20
2779,28,3,459.05,20
2780,117,1,48.58,0
2781,200,3,918.18,20
2781,135,2,534.57,5
2782,62,1,540.99,0
2782,65,1,644.46,5
2782,191,3,694.01,5
2782,196,3,311.35,0
2783,136,1,155.34,0
2783,100,1,365.24,0
2783,80,1,655.63,0
2783,29,1,945.7,5
2784,65,3,644.46,0
2785,80,2,655.63,20
2785,193,1,592.07,0
2785,158,2,519.2,20
2785,175,3,779.79,0
2785,42,1,168.48,5
2786,140,2,354.61,0
2786,183,1,126.15,0
2786,110,2,20.16,10
2786,91,2,472.3,0
2787,29,3,945.7,0
2787,52,1,204.29,0
2787,25,3,305.93,10
2787,174,2,133.03,0
2788,133,3,467.42,10
2788,79,2,598.79,15
2788,94,2,464.94,15
2788,36,2,464.3,0
2788,104,3,875.57,20
2789,69,3,703.17,0
2789,115,2,345.44,10
2789,175,2,779.79,0
2789,175,2,779.79,15
2789,173,2,393.12,0
2790,130,1,184.39,0
2791,63,1,554.83,0
2791,12,3,992.06,0
2791,191,2,694.01,20
2791,41,3,426.76,20
2792,34,3,317.86,0
2792,137,2,484.86,0
2792,143,1,979.65,0
2792,70,2,221.82,10
2793,189,2,380.28,10
2793,173,2,393.12,15
2794,149,3,462.15,0
2794,175,3,779.79,20
2794,191,3,694.01,20
2795,128,3,178.78,0
2796,170,1,545.06,20
2796,84,3,507.94,0
2796,152,3,926.41,0
2796,97,1,892.13,20
2797,127,1,776.59,20
2798,46,3,64.75,10
2798,118,1,764.96,0
2799,147,3,776.85,0
2799,147,3,776.85,10
2799,38,2,285.25,0
2800,115,1,345.44,0
2800,54,2,13.34,0
2800,152,2,926.41,20
2800,137,3,484.86,0
2801,181,2,914.9,0
2802,30,1,408.95,0
2802,118,2,764.96,5
2803,171,1,557.48,5
2803,31,3,996.15,0
2803,193,3,592.07,20
2803,103,1,94.97,20
2804,81,3,347.87,0
2804,186,1,54.9,0
2805,94,2,464.94,20
2806,40,3,327.88,0
2806,28,2,459.05,10
2806,38,2,285.25,0
2806,63,1,554.83,0
2806,40,3,327.88,20
2807,36,2,464.3,5
2807,199,2,313.82,20
2808,137,3,484.86,15
2808,11,3,63.0,15
2808,64,1,521.03,20
2808,112,2,627.25,10
2808,15,3,759.48,0
2809,17,2,433.58,0
2810,143,1,979.65,0
2810,115,3,345.44,20
2810,123,2,76.88,0
2810,184,3,256.84,5
2811,13,3,230.59,20
2811,183,1,126.15,0
2812,64,2,521.03,10
2812,130,2,184.39,0
2812,131,2,691.83,5
2812,59,2,14.66,10
2813,67,1,806.92,15
2813,155,3,605.4,0
2813,146,3,667.86,20
2813,101,1,39.07,0
2814,183,3,126.15,15
2815,150,3,906.24,0
2816,19,2,613.9,5
2816,13,1,230.59,10
2816,194,3,617.3,0
2816,42,2,168.48,15
2816,158,3,519.2,15
2817,150,2,906.24,5
2817,91,2,472.3,0
2817,8,3,266.37,10
2817,196,1,311.35,0
2817,152,3,926.41,0
2818,60,1,733.02,0
2818,140,1,354.61,0
2819,68,3,631.04,10
2819,183,1,126.15,20
2819,42,1,168.48,20
2820,13,3,230.59,10
2821,110,2,20.16,0
2821,159,2,508.89,20
2821,32,3,394.87,5
2821,184,1,256.84,10
2821,162,1,274.3,10
2822,90,2,331.05,20
2822,126,1,971.79,0
2822,177,3,927.86,5
2822,106,2,312.53,0
2823,19,3,613.9,20
2824,5,1,396.49,5
2825,15,1,759.48,20
2825,46,2,64.75,0
2826,178,2,237.94,20
2826,59,1,14.66,15
2826,198,1,231.52,5
2826,107,1,412.78,0
2827,26,3,699.33,20
2827,145,3,877.52,10
2827,2,2,126.41,0
2827,91,2,472.3,20
2827,140,2,354.61,0
2828,46,3,64.75,0
2829,92,1,812.94,0
2829,72,3,122.06,0
2829,98,2,95.23,20
2829,34,2,317.86,10
2829,17,3,433.58,15
2830,59,1,14.66,0
2830,149,1,462.15,0
2831,190,2,517.4,0
2831,173,2,393.12,10
2831,101,3,39.07,10
2831,106,2,312.53,5
2831,148,3,477.62,15
2832,160,1,606.35,10
2832,130,3,184.39,20
2832,150,2,906.24,5
2832,135,3,534.57,10
2833,69,1,703.17,10
2834,22,2,529.27,0
2834,129,2,864.18,10
2834,63,3,554.83,0
2835,199,3,313.82,0
2835,155,2,605.4,0
2835,146,1,667.86,10
2836,156,2,561.44,0
2836,156,1,561.44,15
2836,199,1,313.82,20
2836,126,2,971.79,0
2837,104,1,875.57,10
2837,23,3,479.5,0
2837,21,2,890.92,0
2837,43,2,353.57,20
2837,138,3,964.27,10
2838,177,1,927.86,0
2838,26,3,699.33,20
2838,94,1,464.94,20
2839,75,1,884.59,10
2839,55,2,878.77,10
2839,39,3,731.63,0
2840,107,3,412.78,0
2840,193,2,592.07,20
2840,137,2,484.86,15
2841,171,1,557.48,15
2841,51,3,97.77,10
2841,105,1,770.69,0
2841,143,1,979.65,10
2841,108,1,700.6,0
2842,130,1,184.39,5
2843,178,2,237.94,0
2843,10,1,501.76,10
2844,192,2,783.47,0
2844,19,1,613.9,0
2845,13,2,230.59,5
2845,117,3,48.58,0
2845,158,1,519.2,0
2845,79,1,598.79,0
2845,77,1,324.9,5
2846,17,1,433.58,0
2846,193,1,592.07,15
2846,153,1,272.29,0
2846,4,1,573.94,20
2846,92,2,812.94,0
2847,142,1,881.76,0
2848,21,1,890.92,10
2848,108,3,700.6,0
2849,198,3,231.52,0
2849,86,2,519.82,15
2850,16,2,314.5,5
2850,45,2,56.68,20
2850,88,3,850.72,0
2850,180,3,482.25,0
2850,68,2,631.04,20
2851,144,1,942.97,20
2852,139,3,948.03,5
2852,124,1,543.58,0
2852,64,2,521.03,0
2852,116,2,655.81,5
2852,129,2,864.18,10
2853,38,3,285.25,15
2853,23,1,479.5,10
2853,154,1,715.67,0
2853,45,2,56.68,5
2854,9,1,380.73,5
2854,179,2,596.23,15
2854,129,3,864.18,0
2855,185,1,514.35,0
2855,94,2,464.94,10
2855,154,1,715.67,15
2855,67,2,806.92,20
2855,63,2,554.83,20
2856,108,1,700.6,0
2856,97,3,892.13,20
2856,195,3,518.3,0
2856,98,1,95.23,5
2856,184,1,256.84,5
2857,63,2,554.83,0
2857,77,3,324.9,5
2858,153,3,272.29,0
2859,2,2,126.41,10
2859,84,1,507.94,15
2860,10,3,501.76,0
2860,191,3,694.01,0
2860,176,2,743.81,20
2860,158,1,519.2,0
2861,35,3,235.92,0
2862,12,3,992.06,0
2863,49,2,28.11,5
2863,78,3,206.93,10
2863,114,1,914.92,0
2863,96,2,664.87,5
2863,88,2,850.72,0
2864,158,2,519.2,0
2864,159,2,508.89,10
2864,49,1,28.11,0
2864,183,2,126.15,0
2865,16,3,314.5,20
2865,81,2,347.87,0
2865,85,3,384.92,20
2865,17,1,433.58,0
2865,161,2,894.59,5
2866,75,3,884.59,0
2866,34,3,317.86,15
2866,190,2,517.4,10
2866,64,1,521.03,0
2866,194,1,617.3,20
2867,47,2,952.17,0
2867,181,3,914.9,20
2868,174,1,133.03,0
2869,80,2,655.63,15
2869,184,1,256.84,0
2869,65,2,644.46,0
2869,109,2,800.61,10
2869,54,3,13.34,0
2870,54,2,13.34,5
2870,71,3,915.93,5
2871,97,1,892.13,15
2871,98,1,95.23,0
2871,148,3,477.62,5
2871,161,2,894.59,5
2871,28,1,459.05,5
2872,175,2,779.79,15
2873,62,3,540.99,20
2873,22,3,529.27,5
2873,3,2,116.2,15
2873,125,1,390.34,20
2874,143,1,979.65,20
2874,113,1,721.92,20
2874,184,3,256.84,10
2874,130,3,184.39,0
2874,112,2,627.25,0
2875,191,1,694.01,5
2876,30,2,408.95,0
2877,105,1,770.69,0
2877,68,3,631.04,0
2877,183,2,126.15,0
2877,46,2,64.75,20
2877,184,3,256.84,0
2878,144,3,942.97,15
2879,70,2,221.82,0
2879,121,1,78.36,5
2880,64,2,521.03,20
2880,79,1,598.79,5
2881,156,3,561.44,10
2881,155,2,605.4,0
2881,114,1,914.92,5
2881,38,3,285.25,5
2882,83,3,300.48,0
2882,170,2,545.06,15
2882,16,2,314.5,0
2882,143,3,979.65,0
2882,137,3,484.86,15
2883,186,3,54.9,0
2884,27,1,478.85,0
2884,114,2,914.92,15
2884,180,1,482.25,20
2885,9,1,380.73,0
2886,8,2,266.37,10
2886,61,1,490.48,15
2886,169,1,660.88,15
2887,134,3,681.75,5
2887,81,1,347.87,10
2887,22,1,529.27,20
2887,131,2,691.83,5
2887,67,3,806.92,0
2888,93,3,839.49,5
2888,56,1,543.79,15
2889,178,3,237.94,10
2889,199,2,313.82,0
2889,81,1,347.87,15
2889,145,3,877.52,0
2889,99,3,723.99,0
2890,96,2,664.87,5
2890,139,2,948.03,10
2890,41,2,426.76,0
2890,51,3,97.77,5
2891,132,1,117.83,0
2891,133,1,467.42,10
2891,162,1,274.3,5
2891,125,2,390.34,5
2891,3,1,116.2,15
2892,66,2,749.92,0
2893,119,2,810.1,15
2893,54,3,13.34,10
2893,163,1,355.36,15
2894,138,3,964.27,0
2894,183,3,126.15,0
2895,22,1,529.27,15
2895,70,3,221.82,0
2896,134,2,681.75,0
2896,145,2,877.52,5
2896,105,2,770.69,0
2896,183,1,126.15,15
2896,45,3,56.68,0
2897,120,1,307.08,10
2897,163,3,355.36,0
2897,41,2,426.76,0
2897,115,3,345.44,15
2897,116,1,655.81,15
2898,122,2,675.73,20
2898,94,3,464.94,0
2898,56,1,543.79,20
2899,122,1,675.73,10
2900,27,3,478.85,5
2900,149,1,462.15,0
2900,128,1,178.78,10
2900,60,2,733.02,0
2901,137,1,484.86,0
2901,139,2,948.03,0
2901,63,1,554.83,5
2901,193,3,592.07,20
2902,129,2,864.18,0
2902,196,3,311.35,20
2902,142,2,881.76,0
2902,134,2,681.75,20
2903,154,3,715.67,10
2903,132,2,117.83,15
2903,109,2,800.61,20
2903,113,1,721.92,0
2904,177,1,927.86,20
2904,33,1,279.09,0
2904,132,3,117.83,0
2904,67,2,806.92,0
2904,22,3,529.27,20
2905,78,3,206.93,10
2905,56,2,543.79,10
2905,29,3,945.7,15
2906,175,2,779.79,0
2907,42,3,168.48,0
2908,5,2,396.49,20
2908,1,2,380.62,0
2908,41,1,426.76,0
2908,58,2,568.93,20
2908,171,1,557.48,0
2909,61,3,490.48,10
2909,76,3,490.38,0
2909,119,1,810.1,5
2909,4,2,573.94,15
2910,104,2,875.57,0
2910,48,2,954.2,0
2910,106,3,312.53,15
2910,98,3,95.23,15
2910,59,2,14.66,0
2911,63,3,554.83,20
2911,149,1,462.15,20
2911,7,2,781.65,0
2912,101,3,39.07,10
2913,144,2,942.97,5
2913,193,2,592.07,0
2913,157,3,664.28,20
2913,1,1,380.62,0
2913,147,2,776.85,0
2914,21,2,890.92,0
2914,25,3,305.93,0
2914,97,1,892.13,0
2915,73,3,533.68,0
2916,76,1,490.38,0
2916,71,3,915.93,0
2916,17,1,433.58,10
2917,137,2,484.86,0
2917,12,3,992.06,15
2918,148,3,477.62,10
2918,156,1,561.44,5
2919,81,2,347.87,10
2919,50,1,612.1,15
2919,83,3,300.48,5
2919,30,3,408.95,15
2920,7,1,781.65,10
2920,195,2,518.3,20
2920,192,1,783.47,20
2921,162,1,274.3,5
2921,90,1,331.05,5
2921,4,1,573.94,0
2921,7,1,781.65,0
2922,104,1,875.57,0
2922,68,2,631.04,5
2922,42,1,168.48,10
2922,13,3,230.59,20
2923,39,1,731.63,15
2923,24,3,311.5,0
2923,127,1,776.59,0
2923,118,1,764.96,5
2924,150,1,906.24,10
2924,98,2,95.23,0
2924,83,1,300.48,20
2924,169,3,660.88,0
2924,9,1,380.73,0
2925,140,1,354.61,15
2925,109,1,800.61,0
2925,60,3,733.02,5
2926,119,1,810.1,5
2926,183,2,126.15,0
2926,79,2,598.79,0
2926,91,3,472.3,15
2927,56,3,543.79,0
2927,170,3,545.06,0
2927,96,1,664.87,0
2927,3,3,116.2,0
2927,197,3,453.54,0
2928,127,1,776.59,0
2929,103,1,94.97,0
2929,53,3,939.57,0
2929,115,1,345.44,15
2930,23,3,479.5,0
2930,33,1,279.09,10
2931,56,2,543.79,0
2932,114,3,914.92,20
2933,109,2,800.61,10
2933,179,2,596.23,15
2933,14,1,183.79,0
2933,5,2,396.49,5
2934,48,2,954.2,0
2934,149,3,462.15,20
2934,77,1,324.9,5
2935,123,2,76.88,20
2936,149,1,462.15,0
2936,64,3,521.03,15
2937,5,3,396.49,10
2937,167,1,49.0,0
2937,99,1,723.99,10
2938,92,2,812.94,5
2938,102,1,530.96,10
2939,148,1,477.62,15
2939,9,1,380.73,0
2939,178,3,237.94,5
2940,185,3,514.35,5
2940,166,3,827.4,5
2941,76,1,490.38,0
2941,124,1,543.58,15
2941,17,1,433.58,0
2942,175,3,779.79,5
2942,2,2,126.41,5
2943,12,2,992.06,10
2943,156,2,561.44,20
2943,182,1,424.48,20
2943,33,3,279.09,0
2944,104,3,875.57,15
2944,129,3,864.18,0
2944,63,1,554.83,5
2944,26,1,699.33,0
2944,36,3,464.3,15
2945,114,2,914.92,0
2945,98,2,95.23,15
2945,151,3,722.78,15
2946,30,3,408.95,0
2946,112,2,627.25,0
2946,23,3,479.5,15
2947,6,3,48.58,20
2947,70,1,221.82,5
2947,40,3,327.88,0
2947,26,1,699.33,20
2947,56,1,543.79,20
2948,117,3,48.58,5
2949,100,2,365.24,0
2949,25,2,305.93,0
2949,92,2,812.94,15
2949,103,2,94.97,0
2950,55,1,878.77,5
2950,71,2,915.93,20
2951,117,2,48.58,15
2951,34,3,317.86,0
2952,127,3,776.59,20
2952,78,3,206.93,0
2952,111,1,179.65,0
2952,72,2,122.06,0
2953,152,2,926.41,0
2953,23,1,479.5,10
2953,181,1,914.9,10
2953,2,3,126.41,15
2954,58,1,568.93,0
2954,95,3,434.34,0
2955,198,1,231.52,5
2955,36,3,464.3,10
2955,50,2,612.1,5
2955,157,1,664.28,5
2955,41,3,426.76,0
2956,53,1,939.57,15
2956,139,3,948.03,0
2956,108,2,700.6,5
2957,84,3,507.94,0
2957,131,3,691.83,10
2957,130,2,184.39,15
2957,18,1,159.46,0
2957,149,1,462.15,0
2958,45,3,56.68,15
2958,35,2,235.92,15
2958,104,3,875.57,5
2958,3,2,116.2,0
2959,120,2,307.08,5
2959,33,1,279.09,15
2959,98,1,95.23,0
2959,123,2,76.88,5
2959,3,2,116.2,0
2960,44,1,965.34,5
2960,22,1,529.27,5
2960,33,2,279.09,15
2960,105,1,770.69,10
2960,109,2,800.61,0
2961,129,1,864.18,15
2961,96,1,664.87,0
2961,110,2,20.16,15
2961,51,1,97.77,15
2962,119,1,810.1,5
2962,115,1,345.44,5
2962,196,2,311.35,10
2963,3,2,116.2,5
2963,16,3,314.5,0
2964,19,3,613.9,10
2964,121,3,78.36,0
2964,29,2,945.7,0
2964,93,1,839.49,10
2964,75,1,884.59,20
2965,151,3,722.78,10
2966,181,3,914.9,0
2966,127,1,776.59,15
2966,173,3,393.12,15
2966,164,2,639.61,5
2967,200,1,918.18,20
2967,191,1,694.01,0
2968,193,2,592.07,15
2968,12,3,992.06,5
2968,44,2,965.34,10
2968,77,3,324.9,10
2969,102,3,530.96,0
2969,63,1,554.83,20
2969,82,1,283.16,5
2969,113,3,721.92,15
2969,163,3,355.36,15
2970,57,1,979.35,0
2970,78,2,206.93,15
2971,78,3,206.93,20
2971,35,2,235.92,0
2971,50,1,612.1,10
2971,141,1,31.84,10
2972,53,3,939.57,10
2972,159,2,508.89,0
2972,183,1,126.15,0
2972,3,3,116.2,0
2973,118,3,764.96,10
2973,138,3,964.27,0
2973,17,1,433.58,10
2974,66,1,749.92,0
2974,200,3,918.18,0
2974,163,3,355.36,5
2974,75,1,884.59,0
2974,26,1,699.33,10
2975,163,1,355.36,0
2975,100,1,365.24,10
2975,166,2,827.4,0
2975,15,3,759.48,0
2975,121,2,78.36,15
2976,175,2,779.79,0
2977,37,1,743.0,15
2977,162,2,274.3,0
2977,51,2,97.77,0
2978,149,2,462.15,10
2978,139,1,948.03,0
2978,129,3,864.18,0
2979,14,3,183.79,5
2980,145,1,877.52,10
2980,153,2,272.29,0
2981,118,1,764.96,0
2981,81,1,347.87,0
2981,85,2,384.92,0
2981,128,2,178.78,5
2981,133,2,467.42,0
2982,199,1,313.82,5
2982,158,2,519.2,15
2982,188,3,859.46,5
2983,78,1,206.93,15
2983,35,1,235.92,10
2983,139,1,948.03,0
2983,134,3,681.75,0
2983,104,2,875.57,20
2984,113,3,721.92,0
2984,94,1,464.94,0
2984,145,2,877.52,15
2984,65,3,644.46,15
2984,89,2,364.68,5
2985,59,3,14.66,15
2985,58,1,568.93,20
2985,73,2,533.68,5
2986,36,2,464.3,0
2986,167,3,49.0,0
2986,48,1,954.2,0
2986,75,1,884.59,5
2986,46,2,64.75,0
2987,179,1,596.23,15
2988,147,3,776.85,20
2988,23,1,479.5,15
2988,37,3,743.0,15
2988,89,1,364.68,0
2988,48,2,954.2,20
2989,175,1,779.79,0
2989,84,2,507.94,0
2990,184,1,256.84,15
2990,183,2,126.15,15
2990,133,2,467.42,5
2990,96,2,664.87,5
2991,15,2,759.48,20
2991,185,3,514.35,5
2992,200,1,918.18,0
2992,187,1,845.14,15
2993,194,2,617.3,15
2993,108,3,700.6,0
2993,16,3,314.5,20
2993,113,2,721.92,20
2993,96,1,664.87,5
2994,67,3,806.92,0
2994,67,1,806.92,0
2994,87,2,252.85,15
2995,85,2,384.92,0
2995,189,3,380.28,20
2995,130,1,184.39,15
2995,59,3,14.66,5
2995,145,2,877.52,5
2996,185,1,514.35,0
2996,22,3,529.27,0
2996,138,1,964.27,0
2996,98,3,95.23,0
2997,58,3,568.93,0
2997,96,2,664.87,0
2997,39,3,731.63,0
2997,136,2,155.34,0
2998,12,1,992.06,0
2998,86,1,519.82,0
2998,23,1,479.5,0
2998,184,2,256.84,0
2998,28,2,459.05,15
2999,167,2,49.0,10
2999,148,1,477.62,0
2999,199,2,313.82,15
2999,3,1,116.2,0
2999,3,3,116.2,0
3000,17,2,433.58,0
3000,37,2,743.0,0
3001,4,3,573.94,0
3001,44,1,965.34,10
3001,198,1,231.52,0
3002,55,3,878.77,5
3002,118,2,764.96,20
3002,194,2,617.3,20
3002,22,1,529.27,20
3002,176,2,743.81,5
3003,33,3,279.09,0
3003,37,3,743.0,0
3004,24,1,311.5,0
3004,95,1,434.34,0
3004,165,1,163.15,0
3004,114,3,914.92,10
3005,189,3,380.28,15
3005,3,2,116.2,0
3005,77,1,324.9,0
3005,114,3,914.92,10
3005,55,2,878.77,0
3006,183,3,126.15,5
3007,159,3,508.89,10
3007,73,3,533.68,0
3007,32,1,394.87,20
3008,140,1,354.61,0
3009,183,2,126.15,20
3009,111,1,179.65,0
3009,95,2,434.34,15
3009,141,1,31.84,0
3009,23,2,479.5,0
3010,74,3,234.97,0
3011,26,1,699.33,20
3011,87,2,252.85,0
3012,191,1,694.01,10
3012,11,3,63.0,0
3012,44,2,965.34,0
3013,98,1,95.23,5
3013,156,1,561.44,20
3013,116,3,655.81,15
3014,112,3,627.25,20
3015,183,3,126.15,0
3015,168,2,659.05,15
3015,198,1,231.52,0
3016,15,1,759.48,15
3016,144,2,942.97,0
3017,97,1,892.13,0
3018,147,1,776.85,15
3019,11,2,63.0,0
3020,62,2,540.99,0
3020,21,3,890.92,15
3020,98,1,95.23,0
3020,150,2,906.24,10
3021,158,3,519.2,0
3021,121,1,78.36,20
3021,143,1,979.65,0
3022,24,3,311.5,0
3023,27,3,478.85,5
3024,50,3,612.1,0
3024,187,2,845.14,0
3025,121,1,78.36,0
3025,63,1,554.83,0
3025,168,3,659.05,0
3025,60,3,733.02,0
3026,93,3,839.49,5
3026,136,2,155.34,10
3026,9,2,380.73,5
3026,109,3,800.61,5
3027,190,1,517.4,15
3027,132,3,117.83,5
3028,88,2,850.72,5
3028,79,3,598.79,0
3029,140,1,354.61,0
3030,75,2,884.59,20
3030,75,3,884.59,0
3031,200,3,918.18,15
3031,38,2,285.25,15
3031,29,1,945.7,0
3031,163,3,355.36,20
3031,41,3,426.76,0
3032,93,2,839.49,10
3032,66,3,749.92,5
3032,44,1,965.34,0
3032,3,1,116.2,0
3032,187,2,845.14,0
3033,126,2,971.79,20
3033,72,2,122.06,0
3033,143,2,979.65,0
3033,64,1,521.03,0
3034,52,1,204.29,0
3034,121,3,78.36,0
3034,64,1,521.03,0
3035,138,1,964.27,15
3036,115,3,345.44,20
3037,59,1,14.66,0
3037,35,3,235.92,0
3038,102,2,530.96,0
3038,134,1,681.75,0
3038,21,1,890.92,0
3038,5,1,396.49,0
3039,189,3,380.28,10
3039,67,2,806.92,5
3039,129,3,864.18,5
3039,62,1,540.99,15
3040,59,2,14.66,5
3040,91,1,472.3,0
3040,155,3,605.4,0
3040,112,1,627.25,0
3040,35,2,235.92,5
3041,178,3,237.94,5
3041,142,1,881.76,20
3041,179,3,596.23,0
3041,22,1,529.27,10
3041,18,2,159.46,5
3042,86,3,519.82,20
3042,61,2,490.48,0
3042,52,3,204.29,0
3043,107,3,412.78,0
3043,108,1,700.6,0
3043,16,1,314.5,0
3044,147,3,776.85,15
3044,29,2,945.7,5
3044,109,2,800.61,10
3045,42,1,168.48,0
3045,45,3,56.68,0
3045,71,3,915.93,0
3045,15,1,759.48,5
3046,79,1,598.79,0
3047,4,1,573.94,5
3047,57,3,979.35,0
3047,147,3,776.85,0
3047,193,1,592.07,10
3047,125,3,390.34,0
3048,30,2,408.95,0
3048,119,1,810.1,0
3049,150,2,906.24,5
3049,154,1,715.67,15
3049,142,1,881.76,10
3049,6,3,48.58,10
3050,130,3,184.39,10
3050,173,3,393.12,0
3050,149,3,462.15,0
3051,39,2,731.63,15
3051,194,3,617.3,5
3051,16,3,314.5,15
3051,160,3,606.35,0
3051,130,3,184.39,15
3052,37,3,743.0,15
3052,169,3,660.88,10
3053,86,2,519.82,0
3053,176,1,743.81,0
3053,171,1,557.48,20
3053,90,3,331.05,0
3054,162,3,274.3,5
3054,177,3,927.86,20
3054,42,2,168.48,0
3054,26,1,699.33,0
3054,165,1,163.15,5
3055,139,2,948.03,0
3056,57,1,979.35,0
3056,60,1,733.02,10
3056,72,1,122.06,0
3056,48,2,954.2,0
3056,185,2,514.35,0
3057,86,1,519.82,0
3057,100,2,365.24,20
3057,99,3,723.99,0
3058,45,1,56.68,0
3058,10,2,501.76,0
3059,6,3,48.58,10
3059,111,2,179.65,10
3059,154,3,715.67,10
3059,173,2,393.12,20
3059,135,2,534.57,15
3060,102,1,530.96,0
3060,139,2,948.03,0
3060,101,1,39.07,0
3060,114,2,914.92,0
3061,178,1,237.94,10
3061,105,3,770.69,5
3061,44,3,965.34,0
3061,68,1,631.04,0
3062,118,2,764.96,0
3062,135,3,534.57,15
3062,183,3,126.15,0
3062,179,2,596.23,5
3062,43,3,353.57,10
3063,138,3,964.27,0
3064,194,3,617.3,0
3064,33,2,279.09,20
3065,174,3,133.03,5
3065,2,3,126.41,0
3065,63,2,554.83,0
3066,6,3,48.58,0
3066,109,2,800.61,10
3067,122,1,675.73,15
3067,169,3,660.88,0
3068,167,3,49.0,0
3068,109,3,800.61,15
3068,128,1,178.78,0
3069,163,1,355.36,0
3069,122,2,675.73,5
3069,170,2,545.06,10
3069,40,1,327.88,10
3070,63,3,554.83,0
3070,59,2,14.66,0
3070,17,3,433.58,0
3070,31,1,996.15,0
3070,36,3,464.3,0
3071,132,2,117.83,0
3071,72,1,122.06,0
3071,200,2,918.18,10
3072,68,1,631.04,5
3072,163,3,355.36,5
3072,134,3,681.75,0
3072,195,3,518.3,5
3073,95,3,434.34,5
3073,151,1,722.78,0
3073,104,2,875.57,20
3074,138,3,964.27,5
3074,189,2,380.28,0
3074,162,3,274.3,5
3074,158,1,519.2,20
3074,144,1,942.97,20
3075,48,1,954.2,5
3075,51,2,97.77,10
3075,69,3,703.17,20
3075,90,2,331.05,10
3075,194,3,617.3,0
3076,142,3,881.76,0
3076,149,2,462.15,10
3077,43,1,353.57,5
3077,37,2,743.0,0
3077,174,2,133.03,20
3078,99,2,723.99,0
3079,63,1,554.83,0
3079,12,1,992.06,0
3080,39,2,731.63,15
3080,65,3,644.46,20
3080,144,3,942.97,0
3080,113,3,721.92,0
3080,178,1,237.94,10
3081,145,1,877.52,0
3081,27,1,478.85,0
3081,45,1,56.68,0
3082,110,1,20.16,10
3082,128,3,178.78,0
3083,73,3,533.68,0
3083,163,1,355.36,0
3083,178,3,237.94,0
3083,169,3,660.88,20
3083,48,2,954.2,5
3084,87,1,252.85,0
3084,101,3,39.07,10
3084,42,3,168.48,10
3084,46,2,64.75,5
3084,7,2,781.65,20
3085,100,3,365.24,0
3085,80,2,655.63,10
3085,151,3,722.78,10
3085,103,3,94.97,0
3086,111,3,179.65,0
3086,18,1,159.46,0
3086,93,3,839.49,20
3087,109,3,800.61,0
3087,179,1,596.23,0
3088,103,3,94.97,15
3088,173,1,393.12,10
3088,111,3,179.65,0
3088,157,3,664.28,15
